employee_id,first_name,last_name,date_of_birth,email,phone_number,hire_date,job_title,department,manager_id,blood_status,wand_core,magical_rank,is_active,salary_galleons,performance_score,spell_efficiency,charm_accuracy,years_of_experience
988,Melinda,Morales,1998-03-13,williamsbrett@hotmail.com,001-204-231-1951,2007-02-26,Wand Safety Officer,Spellcrafting,20.0,Half-blood,Thestral Tail Hair,Consultant,True,814,2,3,10,13
989,Tracy,Gordvn,1969-09-25,robertgarcia@gmail.com,8011097466,2007-02-28,Wand Safety Officer,Magical Security,4.0,Muggle-born,Dragon Heartstring,Adept,True,3917,7,1,5,14
990,Donna,Orozco,2005-05-03,rroth@lynch-logan.biz,+1-780-485-4200x0371,2016-06-30,Master of Charms,HR & Muggle Relations,22.0,Muggle-born,Dragon Heartstring,Master,False,1045,5,10,7,13
991,Jason,Jensen,1769-11-26,cookemily@yahoo.com,100.144.3705,2028-13-40,Master of Charms,Potion Research,33.0,Unknown,Dragon Heartstring,Adept,False,1626,8,1,1,21
992,Isabella,Hall,1747-07-18,davisdouglas@yahoo.com,,2013-02-22,Master of Charms,HR & Muggle Relations,2.0,Half-blood,Veela Hair,Master,True,1799,5,2,10,22
993,Jonathan,Anderson,1885-11-25,jjones@hall-fuller.com,884-203-9911x251,2019-05-04,Senior Enchanter,HR & Muggle Relations,24.0,Pureblood,Unicorn Hair,Apprentice,True,2200,7,4,5,21
994,William,Carpenter,1814-05-16,clementssteven@yahoo.com,665.230.5984x88577,2014-05-25,Senior Enchanter,Potion Research,33.0,Half-blood,Unicorn Hair,Apprentice,True,2032,6,4,5,13
995,Jeffrey,Kennedy,1941-07-20,johnwallace@sims.org,326.319.6668,2007-02-21,Magical HR Specialist,Spellcrafting,38.0,Squib,Thestral Tail Hair,Apprentice,False,4881,8,7,3,18
996,William,Diaz,1915-04-24,nzuniga@yahoo.com,301-804-5830,2020-01-04,Wand Safety Officer,HR & Muggle Relations,46.0,Pureblood,Thestral Tail Hair,Apprentice,False,3457,2,9,9,8
997,Joel,Shields,2003-03-18,angela02@steele-meyer.biz,561-174-7000,2017-10-21,Magical HR Specialist,Wand Engineering,14.0,Half-blood,Unknown,Apprentice,True,3735,5,10,4,14
998,Brianna,Collins,1745-08-10,dianesanchez@gmail.com,(646)875-3393,2005-05-03,Master of Charms,Wand Engineering,38.0,Half-blood,Dragon Heartstring,Master,False,4763,9,8,4,7
999,Nathan,Nichols,1843-02-09,marksmatthew@martin.com,(292)565-1264,2014-07-02,Wand Safety Officer,Mystical Logistics,50.0,Pureblood,Dragon Heartstring,Adept,True,4813,6,3,6,5
1000,DamIn,Patton,1779-12-01,tbell@johnson.com,(827)370-7261,2022-12-27,Wand Safety Officer,Mystical Logistics,43.0,Pureblood,Veela Hair,Consultant,True,842,4,5,6,1
